datetime,open,high,low,close,volume,bar_index,src,xATR,nLoss,xATRTrailingStop,ut_pos,raw_buy,raw_sell,hma,hma_prev,atr_norm,hma_slope,hma_slope_norm,slope_threshold,dist_ok,cooldown_ok,range_buy_ok,range_sell_ok,buy,sell,signal,blocked_buy,blocked_sell,is_chop,stable_bias
2026-06-18 10:05:00+05:30,57815.95,57847.05,57809.25,57843.1,0,1210,57843.1,64.61186582051982,193.83559746155947,57649.27870758556,1,False,False,57859.22671428571,57853.4403095238,64.61186582051982,30.737357142861583,0.4757231005871963,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 10:10:00+05:30,57845.25,57871.65,57821.3,57863.0,0,1211,57863.0,63.59316111905402,190.77948335716206,57672.22051664284,1,False,False,57865.674619047626,57859.22671428571,63.59316111905402,20.036761904768355,0.3150773063043231,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 10:15:00+05:30,57866.8,57881.0,57818.45,57840.35,0,1212,57840.35,63.51864961055037,190.5559488316511,57672.22051664284,1,False,False,57867.164023809506,57865.674619047626,63.51864961055037,13.723714285704773,0.21605802972589142,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 10:20:00+05:30,57841.1,57864.7,57819.3,57831.55,0,1213,57831.55,62.2244603526535,186.6733810579605,57672.22051664284,1,False,False,57863.589238095235,57867.164023809506,62.2244603526535,4.362523809526465,0.07010946796166838,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 10:25:00+05:30,57832.8,57833.05,57780.85,57787.65,0,1214,57787.65,61.50842747032142,184.52528241096428,57672.22051664284,1,False,False,57850.53916666667,57863.589238095235,61.50842747032142,-15.135452380956849,0.24607119712595307,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 10:30:00+05:30,57788.1,57795.15,57762.65,57790.35,0,1215,57790.35,59.436396936727036,178.30919081018112,57672.22051664284,1,False,False,57833.518119047614,57850.53916666667,59.436396936727036,-33.64590476189187,0.5660825099763296,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 10:35:00+05:30,57792.15,57795.3,57698.45,57698.45,0,1216,57698.45,62.10879715553266,186.32639146659798,57672.22051664284,1,False,False,57803.102619047626,57833.518119047614,62.10879715553266,-60.486619047609565,0.9738816692285821,0.045,True,True,False,True,False,False,,False,False,False,-1
2026-06-18 10:40:00+05:30,57702.65,57729.8,57659.3,57703.85,0,1217,57703.85,62.70816878728033,188.124506361841,57672.22051664284,1,False,False,57767.16840476191,57803.102619047626,62.70816878728033,-83.37076190475636,1.329504010674718,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 10:45:00+05:30,57705.05,57759.65,57693.6,57707.8,0,1218,57707.8,62.94687101676051,188.84061305028155,57672.22051664284,1,False,False,57733.01623809524,57767.16840476191,62.94687101676051,-100.50188095237536,1.596614404004534,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 10:50:00+05:30,57712.05,57745.45,57694.15,57738.4,0,1219,57738.4,62.11495165842017,186.3448549752605,57672.22051664284,1,False,False,57709.93914285714,57733.01623809524,62.11495165842017,-93.16347619048611,1.4998558914254112,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 10:55:00+05:30,57743.1,57789.75,57733.05,57782.25,0,1220,57782.25,61.72816939710423,185.1845081913127,57672.22051664284,1,False,False,57705.82866666666,57709.93914285714,61.72816939710423,-61.33973809525196,0.9937073899056774,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 11:00:00+05:30,57785.65,57787.95,57734.8,57747.6,0,1221,57747.6,61.11544301159637,183.3463290347891,57672.22051664284,1,False,False,57710.23219047619,57705.82866666666,61.11544301159637,-22.78404761904676,0.3728034437175493,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 11:05:00+05:30,57748.4,57766.35,57724.0,57747.6,0,1222,57747.6,59.77505422505367,179.325162675161,57672.22051664284,1,False,False,57719.23902380952,57710.23219047619,59.77505422505367,9.299880952377862,0.1555813051605728,0.045,True,True,False,False,False,False,,False,False,False,1
